Gene ID	Gene Name	Design Element	'Parkinson's disease' vs 'normal'.foldChange	'Parkinson's disease' vs 'normal'.pValue	'Parkinson's disease' vs 'normal'.tStat
ENSG00000175806	MSRA	219281_at	-0.1	0.878541350821049	-0.276365121298517
ENSG00000175826	CTDNEP1	200035_at	0.2	0.264772254046737	1.73821694400396
ENSG00000175832	ETV4	211603_s_at	0.1	0.426274652992327	1.23331891225562
ENSG00000175899	A2M	217757_at	0.2	0.641390584478298	0.746390485186373
ENSG00000175931	UBE2O	218141_at	-0.2	0.291522281722961	-1.63787264686303
ENSG00000176014	TUBB6	209191_at	0.2	0.608205532138283	0.817515873664749
ENSG00000176029	C11orf16	220344_at	0.2	0.464227660150556	1.14573261761659
ENSG00000176095	IP6K1	212439_at	0.1	0.488764022337038	1.08425489531977
ENSG00000176102	CSTF3	203947_at	-0.2	0.456142661698846	-1.1650433688963
ENSG00000176105	YES1	202933_s_at	0.1	0.805817389321726	0.418614438771123
ENSG00000176108	CHMP6	218743_at	-0.1	0.713510146408045	-0.60194441807721
ENSG00000176153	GPX2	202831_at	0.1	0.63042486886124	0.769724158721206
ENSG00000176165	FOXG1	206018_at	-0.3	0.467069726873315	-1.13825049612097
ENSG00000176171	BNIP3	201849_at	-0.4	0.0855597260519255	-2.79310921126293
ENSG00000176204	LRRTM4	220345_at	-0.3	0.135035070990114	-2.35833500444791
ENSG00000176390	CRLF3	205474_at	-0.2	0.252335258378173	-1.78848224814794
ENSG00000176406	RIMS2	206137_at	-0.3	0.332066702259071	-1.50111518432678
ENSG00000176407	KCMF1	217938_s_at	-0.2	0.264479874663331	-1.74521131817942
ENSG00000176438	SYNE3	219563_at	0.5	0.133899136169075	2.36545637042657
ENSG00000176454	LPCAT4	40472_at	-0.2	0.640207487035779	-0.749278798449106
ENSG00000176463	SLCO3A1	210542_s_at	0.2	0.393065059484297	1.32598543964439
ENSG00000176473	WDR25	219609_at	-0.1	0.773674430286702	-0.48164656443831
ENSG00000176485	PLAAT3	209581_at	0.3	0.308765146342241	1.58163597648033
ENSG00000176533	GNG7	206896_s_at	-0.2	0.259997794711143	-1.76384041446539
ENSG00000176595	KBTBD11	204301_at	-0.2	0.402299659853165	-1.29937892389254
ENSG00000176601	MAP3K19	221180_at	0.2	0.3671673667192	1.39431416692365
ENSG00000176619	LMNB2	216952_s_at	0.3	0.0683203254987576	2.99720920493101
ENSG00000176697	BDNF	206382_s_at	-0.3	0.0779624787409002	-2.89301961188527
ENSG00000176728	TTTY14	207063_at	0.3	0.140327985271769	2.3246462225839
ENSG00000176749	CDK5R1	204995_at	-0.8	0.293912991677233	-1.62947955977871
ENSG00000176783	RUFY1	218243_at	0.2	0.259279196130582	1.7657624300508
ENSG00000176788	BASP1	202391_at	-0.6	0.207773595475872	-1.97143351526495
ENSG00000176871	WSB2	201760_s_at	-0.6	0.0496992034734506	-3.29816456467792
ENSG00000176884	GRIN1	205915_x_at	-0.1	0.576081626847135	-0.883992571143263
ENSG00000176890	TYMS	202589_at	-0.1	0.69381882349143	-0.642950748047883
ENSG00000176946	THAP4	220417_s_at	-0.1	0.759873778034544	-0.508964648973394
ENSG00000176953	NFATC2IP	217527_s_at	0.3	0.234669988205342	1.85838542655604
ENSG00000176956	LY6H	206773_at	-0.6	0.2860349628878	-1.66048488856088
ENSG00000176986	SEC24C	202361_at	0.2	0.423642445437249	1.24095181426643
ENSG00000177030	DEAF1	209407_s_at	-0.3	0.335490987942919	-1.49110369039211
ENSG00000177051	FBXO46	205310_at	0.2	0.240501857135643	1.83113024746367
ENSG00000177084	POLE	216026_s_at	0.3	0.12470079982002	2.42851760224604
ENSG00000177105	RHOG	203175_at	0.4	0.126083752407956	2.41939210660625
ENSG00000177156	TALDO1	201463_s_at	-0.1	0.626959394151758	-0.777310101881383
ENSG00000177169	ULK1	209333_at	0.2	0.220354831446716	1.92018043933138
ENSG00000177189	RPS6KA3	203843_at	-0.2	0.227696339496024	-1.88616690661646
ENSG00000177192	PUS1	218670_at	0.1	0.802618315912276	0.423447811313692
ENSG00000177200	CHD9	212616_at	0.4	0.278190844271414	1.68660830806463
ENSG00000177302	TOP3A	204946_s_at	0.2	0.109011198643651	2.56012089861553
ENSG00000177303	CASKIN2	221846_s_at	0.1	0.596465879400539	0.841552995891273
ENSG00000177311	ZBTB38	219221_at	-0.6	0.0774705065052987	-2.90086277769027
ENSG00000177370	TIMM22	219184_x_at	0.3	0.107182313059111	2.57926804241638
ENSG00000177380	PPFIA3	215280_s_at	0.2	0.628022723591162	0.774368662504285
ENSG00000177383	MAGEF1	218176_at	-0.4	0.14490020852901	-2.29451333679953
ENSG00000177425	PAWR	214237_x_at	0.1	0.538219205827399	0.96610191959064
ENSG00000177426	TGIF1	203313_s_at	0.1	0.801575991680494	0.425928012822536
ENSG00000177455	CD19	206398_s_at	0.2	0.176286840768332	2.12147530354932
ENSG00000177464	GPR4	211266_s_at	0.1	0.509964861697981	1.03559756411342
ENSG00000177469	CAVIN1	208789_at	0.3	0.318770212233576	1.5443030281508
ENSG00000177479	ARIH2	201230_s_at	0.2	0.690562433537272	0.64931918917528
ENSG00000177519	RPRM	219370_at	-0.1	0.470218160025904	-1.13095226359531
ENSG00000177542	SLC25A22	218725_at	-0.1	0.665737608680315	-0.698163343204592
ENSG00000177548	RABEP2	77508_r_at	0.2	0.287293317991638	1.65441764908608
ENSG00000177565	TBL1XR1	221428_s_at	-0.6	0.223171149786239	-1.90824239862176
ENSG00000177575	CD163	215049_x_at	0.7	0.146391188233157	2.28611118374768
ENSG00000177595	PIDD1	219019_at	0.4	0.0427541477900561	3.42106380590694
ENSG00000177600	RPLP2	200909_s_at	0.2	0.335041705292154	1.49222025528408
ENSG00000177606	JUN	201464_x_at	0.1	0.865740228161698	0.303944825289514
ENSG00000177613	CSTF2T	212905_at	-0.6	0.121276262287511	-2.46038733870617
ENSG00000177614	PGBD5	219225_at	-0.3	0.520068385711772	-1.00883462357998
ENSG00000177666	PNPLA2	39854_r_at	0.1	0.761547513321286	0.504213230945576
ENSG00000177688	SUMO4	215452_x_at	-0.3	0.131782718106155	-2.38034647463442
ENSG00000177700	POLR2L	211730_s_at	0.2	0.337887391752853	1.48285531686071
ENSG00000177707	NECTIN3	213325_at	-0.5	0.0407195786820304	-3.44845829397368
ENSG00000177731	FLII	212024_x_at	0.3	0.124167515772708	2.43364251705179
ENSG00000177733	HNRNPA0	201054_at	-0.7	0.0719002681203192	-2.95951941979859
ENSG00000177885	GRB2	215075_s_at	-0.3	0.196060067406608	-2.02589490089405
ENSG00000177889	UBE2N	201524_x_at	-0.4	0.0884014595310055	-2.7624714912395
ENSG00000177971	IMP3	221688_s_at	-0.3	0.236359164466375	-1.85152230291038
ENSG00000178038	ALS2CL	222333_at	0.1	0.698120747559626	0.633776118707209
ENSG00000178053	MLF1	204784_s_at	-0.1	0.475905273321536	-1.11797045058968
ENSG00000178057	NDUFAF3	209177_at	-0.2	0.175672538052675	-2.13166356676036
ENSG00000178075	GRAMD1C	219313_at	0.2	0.513109141470923	1.02768062659195
ENSG00000178078	STAP2	221610_s_at	0.1	0.725767654202557	0.580606681379148
ENSG00000178096	BOLA1	219345_at	0.1	0.610568744599326	0.812200865183594
ENSG00000178104	PDE4DIP	213388_at	0.6	0.180371215054934	2.10016883467598
ENSG00000178105	DDX10	204977_at	-0.4	0.23430719909881	-1.86063055363744
ENSG00000178209	PLEC	201373_at	0.2	0.272799788447591	1.70462112770919
ENSG00000178233	TMEM151B	213676_at	-0.5	0.29046578627453	-1.64330602071548
ENSG00000178234	GALNT11	219013_at	-0.8	0.0619011218672049	-3.07990898018868
ENSG00000178252	WDR6	217734_s_at	0.7	0.0528557635806998	3.2431032821566
ENSG00000178445	GLDC	204836_at	-0.1	0.742204951623361	-0.546828201388862
ENSG00000178467	P4HTM	222125_s_at	-0.1	0.656208607330159	-0.718371190795165
ENSG00000178502	KLHL11	220657_at	0.1	0.396924926086989	1.31467812014103
ENSG00000178522	AMBN	221114_at	0.2	0.257643311796658	1.7707342684308
ENSG00000178537	SLC25A20	203658_at	0.1	0.475359184039348	1.11902504269158
ENSG00000178567	EPM2AIP1	202909_at	-0.3	0.467179978247493	-1.1377918090195
ENSG00000178568	ERBB4	214053_at	-0.3	0.162638130838077	-2.20190077346088
ENSG00000178573	MAF	209348_s_at	-0.3	0.35434146344753	-1.43219639959081
ENSG00000178605	GTPBP6	203314_at	0.3	0.255002264059471	1.77945485439105
ENSG00000178662	CSRNP3	220462_at	-1.3	0.0578790822269415	-3.15568322788775
ENSG00000178694	NSUN3	219458_s_at	-0.1	0.46556256945408	-1.14276014361472
ENSG00000178695	KCTD12	212192_at	-0.3	0.565607364570665	-0.90825978101952
ENSG00000178741	COX5A	203663_s_at	-0.7	0.0718859136254358	-2.96079236184973
ENSG00000178764	ZHX2	203556_at	0.4	0.164476753971101	2.19172143440227
ENSG00000178772	CPN2	216223_at	0.2	0.305525676823093	1.5915564847023
ENSG00000178773	CPNE7	219707_at	0.3	0.264185334848412	1.74741732838644
ENSG00000178802	MPI	202472_at	-0.1	0.5157220583185	-1.02233541349771
ENSG00000178878	APOLD1	221031_s_at	0.2	0.706713108113865	0.613201803470392
ENSG00000178913	TAF7	201023_at	-0.6	0.0953134211350044	-2.6913187259839
ENSG00000178927	CYBC1	218130_at	0.2	0.201116068559638	2.00226419701756
ENSG00000178950	GAK	40225_at	0.3	0.369745644557751	1.38728828744521
ENSG00000178951	ZBTB7A	219186_at	0.3	0.501077374814434	1.05567319278616
ENSG00000178974	FBXO34	218539_at	-0.3	0.26610386714115	-1.73322545273686
ENSG00000178980	SELENOW	201194_at	-0.1	0.679703328514243	-0.671180265234836
ENSG00000178982	EIF3K	221494_x_at	-0.2	0.514058447147119	-1.0256152520927
ENSG00000178988	MRFAP1L1	212199_at	-0.5	0.315490940798864	-1.55655084481275
ENSG00000179091	CYC1	201066_at	-0.5	0.080675127591806	-2.86215415368047
ENSG00000179115	FARSA	202159_at	-0.2	0.456944121443902	-1.16360167333733
ENSG00000179142	CYP11B2	214630_at	0.3	0.198902714378561	2.01214400776009
ENSG00000179163	FUCA1	202838_at	-0.2	0.291008204619981	-1.64112500602679
ENSG00000179218	CALR	212953_x_at	-0.1	0.823994673983921	-0.384700965688941
ENSG00000179222	MAGED1	209014_at	-0.3	0.267438559808162	-1.72672738214333
ENSG00000179271	GADD45GIP1	212891_s_at	-0.4	0.11519040236808	-2.51006190515408
ENSG00000179295	PTPN11	212610_at	-0.2	0.49586730005694	-1.067812256236
ENSG00000179314	WSCD1	213155_at	0.6	0.0269419908719087	3.90178457719967
ENSG00000179335	CLK3	202140_s_at	0.2	0.140546861623077	2.32329720918209
ENSG00000179344	HLA-DQB1	211654_x_at	-0.2	0.366719196720016	-1.39537198415314
ENSG00000179348	GATA2	209710_at	0.3	0.151658724055682	2.2610605433287
ENSG00000179361	ARID3B	218964_at	0.3	0.0525065109744842	3.25609431291738
ENSG00000179388	EGR3	206115_at	-0.9	0.0384205303698965	-3.50043219126904
ENSG00000179403	VWA1	218731_s_at	0.2	0.530692340815688	0.981899896976202
ENSG00000179456	ZBTB18	212774_at	-0.4	0.107166666112634	-2.58060597029863
ENSG00000179526	SHARPIN	220973_s_at	0.1	0.50164401614176	1.05454855880503
ENSG00000179583	CIITA	210925_at	0.1	0.642394877168232	0.743740847218944
ENSG00000179593	ALOX15B	206714_at	0.1	0.699595820119397	0.630958032481503
ENSG00000179604	CDC42EP4	218062_x_at	0.5	0.0985793491011953	2.66140966532406
ENSG00000179761	PIPOX	221605_s_at	0.3	0.201037156401998	2.00320656541182
ENSG00000179776	CDH5	204677_at	0.2	0.318713062029232	1.54514856802708
ENSG00000179833	SERTAD2	202656_s_at	0.2	0.297012308510923	1.61939359042201
ENSG00000179912	R3HDM2	203831_at	-0.1	0.620948968502849	-0.790634204795667
ENSG00000179915	NRXN1	209915_s_at	-0.6	0.105818350409614	-2.59938573868868
ENSG00000179918	SEPHS2	200961_at	-0.3	0.187876584393678	-2.06252921016164
ENSG00000179935	LINC00652	220747_at	0.1	0.743831208542792	0.543581446713842
ENSG00000179941	BBS10	219487_at	-0.4	0.0261383205250232	-3.92395057959712
ENSG00000179950	PUF60	209899_s_at	-0.3	0.157421864761983	-2.22939359549618
ENSG00000179965	ZNF771	219781_s_at	0.1	0.462358104865213	1.15090231688249
ENSG00000180182	MED14	215167_at	-0.1	0.521450470259841	-1.00640024805276
ENSG00000180228	PRKRA	209139_s_at	-0.2	0.577627781658363	-0.877947001569441
ENSG00000180229	HERC2P3	215847_at	0.2	0.288840148986756	1.64911927418582
ENSG00000180264	ADGRD2	216289_at	0.3	0.233794656193073	1.86311665482679
ENSG00000180304	OAZ2	201365_at	-0.1	0.570883355440581	-0.895879006862889
ENSG00000180353	HCLS1	202957_at	0.2	0.518177741197275	1.01488017312329
ENSG00000180357	ZNF609	212620_at	-0.1	0.792814302547853	-0.444152881580417
ENSG00000180398	MCFD2	212245_at	-0.5	0.237484395451176	-1.84530699964809
ENSG00000180425	C11orf71	218789_s_at	-0.1	0.482483894781773	-1.09767385407442
ENSG00000180448	ARHGAP45	212873_at	0.3	0.224453370765437	1.90347676595407
ENSG00000180530	NRIP1	202599_s_at	-0.4	0.335041705292154	-1.49243125917162
ENSG00000180543	TSPYL5	213122_at	-0.9	0.0385861329804709	-3.4959022393126
ENSG00000180549	FUT7	217696_at	0.3	0.195484820982407	2.02806949167047
ENSG00000180573	H2AC6	215071_s_at	0.3	0.435618814583702	1.21260093785188
ENSG00000180817	PPA1	217848_s_at	-0.5	0.183755791835204	-2.08280255207422
ENSG00000180891	CUEDC1	219468_s_at	-0.1	0.795953538978088	-0.436881448058914
ENSG00000180900	SCRIB	212556_at	0.2	0.418500414648052	1.25393159139233
ENSG00000180901	KCTD2	34858_at	0.3	0.242908715290121	1.81946684024224
ENSG00000180914	OXTR	206825_at	0.4	0.130412572647913	2.38786410471381
ENSG00000180957	PITPNB	202522_at	-0.2	0.371257267674308	-1.38317504305724
ENSG00000180999	C1orf105	214357_at	0.1	0.771039749235797	0.487860243349744
ENSG00000181019	NQO1	201468_s_at	0.4	0.396924926086989	1.31441061949073
ENSG00000181026	AEN	219361_s_at	0.3	0.27455371541469	1.69983082704487
ENSG00000181072	CHRM2	221330_at	0.3	0.165072506212336	2.18946881134731
ENSG00000181191	PJA1	218667_at	-0.4	0.273632194082107	-1.70261548108273
ENSG00000181192	DHTKD1	209916_at	0.2	0.192392662231185	2.04289260294396
ENSG00000181195	PENK	213791_at	-0.5	0.135545143848223	-2.35598682637002
ENSG00000181222	POLR2A	202725_at	0.2	0.315221257905573	1.5575848493971
ENSG00000181274	FRAT2	209864_at	0.2	0.224104913641052	1.90516712031866
ENSG00000181409	AATK	205986_at	-0.1	0.396311087543077	-1.3162785902583
ENSG00000181418	DDN	214788_x_at	-0.3	0.20966268100759	-1.96305860770344
ENSG00000181449	SOX2	213721_at	0.3	0.290228070547594	1.64418608672513
ENSG00000181467	RAP2B	213923_at	-0.2	0.472242041689264	-1.12693885674953
ENSG00000181523	SGSH	35626_at	-0.1	0.772862315190677	-0.484621528226296
ENSG00000181555	SETD2	212493_s_at	-0.1	0.748010947592204	-0.53637916560528
ENSG00000181562	EDDM3A	217568_at	0.1	0.49586730005694	1.06760010915941
ENSG00000181588	MEX3D	91816_f_at	-0.2	0.44483305280534	-1.1908200158907
ENSG00000181631	P2RY13	220005_at	0.1	0.625007053525853	0.780944688935571
ENSG00000181649	PHLDA2	209803_s_at	-0.4	0.0862487452609443	-2.78115529962791
ENSG00000181656	GPR88	220313_at	-0.3	0.225919012457099	-1.89453434401545
ENSG00000181690	PLAG1	205372_at	-0.1	0.531147428263845	-0.980924880976338
ENSG00000181704	YIPF6	212341_at	-0.1	0.879517771971796	-0.274496360419269
ENSG00000181722	ZBTB20	205383_s_at	0.4	0.271106122724439	1.71321386163211
ENSG00000181751	MACIR	221823_at	-0.2	0.671704810658717	-0.687822949193626
ENSG00000181773	GPR3	214613_at	0.2	0.430226485838561	1.2245933849786
ENSG00000181789	COPG1	217749_at	-0.3	0.526240703824165	-0.994606782737568
ENSG00000181852	RNF41	201962_s_at	-0.6	0.140223252710625	-2.32600479914516
ENSG00000181894	ZNF329	219765_at	0.1	0.795195808645658	0.43886450167152
ENSG00000181915	ADO	212500_at	-0.5	0.11595978444287	-2.50428399129803
ENSG00000181938	GINS3	218719_s_at	0.1	0.481221959787852	1.10083012770789
ENSG00000181991	MRPS11	211595_s_at	-0.1	0.640207487035779	-0.749490291029723
ENSG00000182013	PNMA8A	218824_at	-0.8	0.225919012457099	-1.89516061210324
ENSG00000182022	CHST15	203066_at	0.2	0.669817382457389	0.690687283684001
ENSG00000182054	IDH2	210046_s_at	-0.2	0.323579355950139	-1.52858851945249
ENSG00000182093	GET1	202749_at	-0.7	0.0589790011875687	-3.1277840009986
ENSG00000182108	DEXI	203733_at	-0.1	0.637157697238898	-0.756248563866568
ENSG00000182149	IST1	200851_s_at	0.3	0.0985793491011953	2.66102068169237
ENSG00000182158	CREB3L2	212345_s_at	0.1	0.567923414187619	0.903486778021892
ENSG00000182195	LDOC1	204454_at	-0.3	0.129411254787116	-2.39630822269618
ENSG00000182199	SHMT2	214096_s_at	0.5	0.0109502236594168	4.7871665076138
ENSG00000182220	ATP6AP2	201443_s_at	-0.8	0.106724587988335	-2.58750590359743
ENSG00000182253	SYNM	212730_at	0.4	0.232819126986904	1.86589205159914
ENSG00000182287	AP1S2	203300_x_at	-0.7	0.0307080258780325	-3.76645753562119
ENSG00000182307	C8orf33	218187_s_at	-0.1	0.779855761945517	-0.468220578128891
ENSG00000182326	C1S	208747_s_at	0.3	0.280707747896767	1.67935912335801
ENSG00000182378	PLCXD1	218951_s_at	0.2	0.23430719909881	1.8604100934436
ENSG00000182389	CACNB4	207693_at	-0.3	0.320230077403257	-1.53954436045926
ENSG00000182473	EXOC7	212034_s_at	0.1	0.665074071146523	0.699397950477675
ENSG00000182492	BGN	201261_x_at	0.4	0.149746957033065	2.2696068989058
ENSG00000182512	GLRX5	221932_s_at	-0.1	0.477467476515008	-1.11326678718813
ENSG00000182541	LIMK2	210582_s_at	0.2	0.404529207904687	1.29170456622716
ENSG00000182544	MFSD5	212861_at	0.2	0.422523372630021	1.24336223388366
ENSG00000182551	ADI1	217761_at	0.3	0.418500414648052	1.25395997499068
ENSG00000182568	SATB1	203408_s_at	-0.2	0.609840621072872	-0.813813479219198
ENSG00000182578	CSF1R	203104_at	0.3	0.195465502732182	2.02837253653943
ENSG00000182606	TRAK1	202080_s_at	0.1	0.860160530590235	0.314843742553925
ENSG00000182621	PLCB1	213222_at	-0.6	0.130158535369674	-2.38927038432886
ENSG00000182636	NDN	209550_at	-0.6	0.119330709354409	-2.47811474803495
ENSG00000182667	NTM	222020_s_at	-0.5	0.228236025035894	-1.88199305270795
ENSG00000182670	TTC3	208073_x_at	-0.1	0.795610263049915	-0.437595907611726
ENSG00000182674	KCNB2	208172_s_at	0.1	0.817281687915074	0.396558795724429
ENSG00000182718	ANXA2	213503_x_at	0.5	0.18415114723575	2.08067271316481
ENSG00000182809	CRIP2	208978_at	-0.1	0.75716452808286	-0.515785683021091
ENSG00000182827	ACBD3	202324_s_at	-0.2	0.574747925282631	-0.886744194452248
ENSG00000182872	RBM10	215089_s_at	0.4	0.22059296343071	1.91883691778831
ENSG00000182899	RPL35A	213687_s_at	-0.3	0.0939004536822208	-2.70242410964804
ENSG00000182901	RGS7	206290_s_at	-1.2	0.0427541477900561	-3.42135772932271
ENSG00000182923	CEP63	219242_at	-0.1	0.549936994983076	-0.938329059797125
ENSG00000182934	SRPRA	200918_s_at	-0.2	0.4223631775917	-1.24427298751964
ENSG00000182944	EWSR1	209214_s_at	0.1	0.595085232351995	0.845409219282708
ENSG00000182952	HMGN4	202579_x_at	-0.2	0.354042333636025	-1.43324462484018
ENSG00000182979	MTA1	211783_s_at	0.2	0.399988495914963	1.30667264899582
ENSG00000182985	CADM1	209031_at	0.1	0.873251948560002	0.288483080813008
ENSG00000183010	PYCR1	202148_s_at	0.2	0.122531524871734	2.44890161144056
ENSG00000183036	PCP4	205549_at	-0.9	0.090071500986402	-2.74289884480503
ENSG00000183044	ABAT	209459_s_at	-0.3	0.284350869148933	-1.66576740630699
ENSG00000183049	CAMK1D	220246_at	-0.2	0.652507991270491	-0.724885174105751
ENSG00000183092	BEGAIN	220795_s_at	0.1	0.598078021395202	0.838178544147681
ENSG00000183146	PRORY	221179_at	0.4	0.0330217845709335	3.62413339135165
ENSG00000183150	GPR19	207183_at	-0.1	0.46551177903315	-1.14299146868347
ENSG00000183155	RABIF	204478_s_at	-0.1	0.434636048219775	-1.21533313184575
ENSG00000183207	RUVBL2	201459_at	-0.1	0.691313351323078	-0.648276272634846
ENSG00000183255	PTTG1IP	200677_at	0.5	0.0779207820769745	2.89474504936675
ENSG00000183258	DDX41	217840_at	-0.3	0.210819095223638	-1.95794540038296
ENSG00000183283	DAZAP2	214334_x_at	-0.1	0.561860337141603	-0.914235825421503
ENSG00000183291	SELENOF	200902_at	-0.4	0.204363461491362	-1.98668249933299
ENSG00000183309	ZNF623	206188_at	-0.2	0.4223631775917	-1.24409013664613
ENSG00000183386	FHL3	218818_at	0.2	0.211227249564658	1.95506257910405
ENSG00000183454	GRIN2A	206534_at	-0.3	0.333412988404229	-1.49739036760797
ENSG00000183474	GTF2H2C	215470_at	0.2	0.257779813475123	1.77024723118993
ENSG00000183486	MX2	204994_at	-0.1	0.706713108113865	-0.614113869234683
ENSG00000183495	EP400	212375_at	0.2	0.60059907791608	0.832611107479427
ENSG00000183520	UTP11	218235_s_at	-0.3	0.112316545227576	-2.52875855245591
ENSG00000183549	ACSM5	220061_at	0.1	0.518177741197275	1.01271960862582
ENSG00000183562	ENSG00000183562	220514_at	0.1	0.73863491304527	0.555659072319473
ENSG00000183570	PCBP3	205663_at	0.1	0.509964861697981	1.03565344276156
ENSG00000183576	SETD3	212465_at	0.2	0.436649509039296	1.20999451621789
ENSG00000183580	FBXL7	213249_at	0.6	0.0499758789324763	3.28948880228629
ENSG00000183624	HMCES	201678_s_at	-0.1	0.770550742920622	-0.489656193915623
ENSG00000183648	NDUFB1	206790_s_at	-0.3	0.376629989412034	-1.36696768672691
ENSG00000183655	KLHL25	210307_s_at	0.3	0.0625923347914173	3.07242193004454
ENSG00000183665	TRMT12	219299_at	-0.2	0.360289578420427	-1.41394758066625
ENSG00000183668	PSG9	209594_x_at	0.1	0.630886071230333	0.76767870297996
ENSG00000183696	UPP1	203234_at	0.2	0.567923414187619	0.903709193101564
ENSG00000183715	OPCML	214111_at	-0.7	0.200885634807967	-2.0039775431008
ENSG00000183718	TRIM52	221897_at	0.1	0.449006406168547	1.18056163667561
ENSG00000183722	LHFPL6	218656_s_at	-0.3	0.32395734775963	-1.5273859158043
ENSG00000183726	TMEM50A	217766_s_at	-0.2	0.38212149861754	-1.35281047159837
ENSG00000183735	TBK1	218520_at	0.1	0.776914461138246	0.474212407472194
ENSG00000183741	CBX6	202048_s_at	-0.2	0.399988495914963	-1.30604676643904
ENSG00000183751	TBL3	209820_s_at	-0.1	0.558878567683068	-0.919971898256575
ENSG00000183813	CCR4	208376_at	0.2	0.203038841922063	1.99192631284732
ENSG00000183837	PNMA3	220923_s_at	0.2	0.213432449419994	1.94516423369136
ENSG00000183864	TOB2	222243_s_at	0.2	0.630886071230333	0.767961714476995
ENSG00000183943	PRKX	204061_at	0.5	0.00752939427501043	5.16305836987008
ENSG00000183963	SMTN	207390_s_at	0.3	0.0452885018848359	3.38497970533649
ENSG00000183978	COA3	218026_at	-0.2	0.39554326011759	-1.31852231272984
ENSG00000184007	PTP4A2	208617_s_at	0.3	0.180371215054934	2.09853840393408
ENSG00000184009	ACTG1	211970_x_at	-0.2	0.263367149135917	-1.75149990051052
ENSG00000184014	DENND5A	212561_at	0.3	0.264048362267349	1.74867606795973
ENSG00000184056	VPS33B	44111_at	-0.1	0.809808417691025	-0.410332195854965
ENSG00000184060	ADAP2	219358_s_at	0.3	0.0477460559119719	3.34196260363612
ENSG00000184113	CLDN5	204482_at	0.4	0.189353609997691	2.05458831244197
ENSG00000184160	ADRA2C	206128_at	0.2	0.304937251540988	1.59335646673178
ENSG00000184164	CRELD2	218358_at	0.1	0.593911056209815	0.847631403185994
ENSG00000184166	OR1D2	221464_at	0.2	0.22059296343071	1.91832211132962
ENSG00000184205	TSPYL2	218012_at	-0.1	0.807916591872735	-0.41344792392396
ENSG00000184209	SNRNP35	205300_s_at	0.2	0.523475466261612	1.00016593632626
ENSG00000184216	IRAK1	201587_s_at	0.2	0.460603831804042	1.15529207822753
ENSG00000184226	PCDH9	219737_s_at	-0.1	0.829305288284647	-0.372849238462754
ENSG00000184261	KCNK12	220448_at	-0.1	0.673730245101771	-0.682958345142793
ENSG00000184271	POU6F1	205878_at	0.1	0.714349207561549	0.600341091411522
ENSG00000184277	TM2D3	221702_s_at	-0.8	0.207363582739874	-1.97380475146176
ENSG00000184281	TSSC4	218612_s_at	-0.1	0.707209979935459	-0.611249502595317
ENSG00000184304	PRKD1	205880_at	0.3	0.35012108952187	1.44667870913151
ENSG00000184343	SRPK3	206216_at	0.2	0.222548613517536	1.91103596854991
ENSG00000184381	PLA2G6	204691_x_at	0.1	0.589458167555963	0.854878758857309
ENSG00000184402	SS18L1	213140_s_at	-0.2	0.576258139777575	-0.882326345806993
ENSG00000184408	KCND2	207103_at	-0.4	0.162668751861007	-2.20063286095043
ENSG00000184432	COPB2	201098_at	-0.1	0.871994235510441	-0.291096894172452
ENSG00000184436	THAP7	218492_s_at	-0.1	0.707361878066162	-0.610735129986842
ENSG00000184451	CCR10	220565_at	0.1	0.539617265802479	0.963058535832209
ENSG00000184470	TXNRD2	211177_s_at	0.1	0.447498266664407	1.18382463313971
ENSG00000184481	FOXO4	205451_at	0.4	0.0820772901893304	2.84828636455487
ENSG00000184486	POU3F2	207084_at	-0.2	0.54869558592398	-0.941111570143699
ENSG00000184489	PTP4A3	209695_at	0.1	0.68707327560647	0.6563691732711
ENSG00000184502	GAST	208138_at	-0.1	0.812109693712168	-0.40654378439859
ENSG00000184524	CEND1	219591_at	0.1	0.718541329404451	0.593904997641292
ENSG00000184545	DUSP8	206374_at	0.3	0.23430719909881	1.85974502124127
ENSG00000184557	SOCS3	206360_s_at	0.2	0.193914129923498	2.03603424894196
ENSG00000184566	ENSG00000184566	220881_at	0.1	0.373436479494076	1.37457274802776
ENSG00000184602	SNN	218032_at	-0.1	0.493795016587407	-1.0740024631677
ENSG00000184613	NELL2	203413_at	-1.2	0.117007689699828	-2.49266524971057
ENSG00000184634	MED12	211342_x_at	0.1	0.754972976963169	0.521512132395169
ENSG00000184635	ZNF93	208119_s_at	0.1	0.660737694301723	0.707972782742393
ENSG00000184672	RALYL	213967_at	-0.6	0.208715959629492	-1.96770299182753
ENSG00000184677	ZBTB40	203959_s_at	0.2	0.207773595475872	1.97165306178226
ENSG00000184678	H2BC21	202708_s_at	0.5	0.139600499992606	2.329584371299
ENSG00000184708	EIF4ENIF1	218626_at	-0.4	0.378345573918514	-1.36294208546125
ENSG00000184787	UBE2G2	209042_s_at	0.4	0.180371215054934	2.0987041532822
ENSG00000184792	OSBP2	221237_s_at	-0.1	0.682301452183296	-0.665100039456984
ENSG00000184831	APOO	221620_s_at	-0.6	0.049759825120939	-3.29526076956256
ENSG00000184840	TMED9	205812_s_at	-0.1	0.576258139777575	-0.882328650675779
ENSG00000184857	TMEM186	204676_at	-0.1	0.523475466261612	-1.00035970057721
ENSG00000184867	ARMCX2	203404_at	-0.4	0.360506042964618	-1.412949004947
